source_lang,target_lang,filename,error_type,error_details
java,python,atcoder_AGC046_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC046_B.py"", line 30, in <module>
    solve(sc, pw)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC046_B.py"", line 5, in solve
    A = int(sc.readline())
        ^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 1 3000 3000\n'
"
java,python,codeforces_621_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_621_A.py"", line 4, in <module>
    lst = [int(sys.stdin.readline()) for _ in range(n)]
           ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '59 70 48 54 26 67 84 39 40 18 77 69 70 88 93\n'
"
java,python,codeforces_222_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_222_A.py"", line 5, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '20 1 19 2 18 3 17 4 16 5 15 6 14 7 13 8 12 9 11 10'
"
java,python,codeforces_272_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_272_B.py"", line 25, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_272_B.py"", line 16, in main
    x = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '7 1\n'
"
java,python,atcoder_AGC002_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC002_A.py"", line 2, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 10'
"
java,python,atcoder_ABC123_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC123_D.py"", line 22, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC123_D.py"", line 6, in main
    x = [int(sys.stdin.readline()) for _ in range(3)]
         ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 2 2 8\n'
"
java,python,atcoder_ABC174_E.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC174_E.py"", line 53, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC174_E.py"", line 50, in main
    sol.solve(in_, out)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC174_E.py"", line 6, in solve
    n, k = in_.nextInt(), in_.nextInt()
           ^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC174_E.py"", line 36, in nextInt
    return int(self.next())
               ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC174_E.py"", line 28, in next
    while self.tokenizer is None or not self.tokenizer.hasmoreTokens():
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'list' object has no attribute 'hasmoreTokens'
"
java,python,codeforces_131_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_131_B.py"", line 5, in <module>
    cnt[int(input()) + 10] += 1
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '10 -10'
"
java,python,codeforces_567_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_567_A.py"", line 3, in <module>
    ar = [int(input()) for _ in range(a)]
          ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '-10000 1 10000'
"
java,python,codeforces_519_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_519_B.py"", line 15, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_519_B.py"", line 6, in main
    a = sum(int(sys.stdin.readline()) for _ in range(n))
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_519_B.py"", line 6, in <genexpr>
    a = sum(int(sys.stdin.readline()) for _ in range(n))
            ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 4 3 3 5 7\n'
"
java,python,codeforces_108_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_108_B.py"", line 3, in <module>
    a = [int(input()) for _ in range(n)]
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '421 250 398 257 512 329 25 972'
"
java,python,atcoder_AGC011_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC011_C.py"", line 55, in <module>
    Main().run()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC011_C.py"", line 44, in run
    kind = self.dfs(i, 0)
           ^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC011_C.py"", line 24, in dfs
    total += self.dfs(b, 1 - c)
             ^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC011_C.py"", line 24, in dfs
    total += self.dfs(b, 1 - c)
             ^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC011_C.py"", line 24, in dfs
    total += self.dfs(b, 1 - c)
             ^^^^^^^^^^^^^^^^^^
  [Previous line repeated 995 more times]
RecursionError: maximum recursion depth exceeded
"
java,python,atcoder_AGC017_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC017_A.py"", line 35, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC017_A.py"", line 13, in main
    x = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 6 78 14 66 54 18 82 92 42 54 66 86 40 40 26\n'
"
java,python,codeforces_342_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_342_B.py"", line 47, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_342_B.py"", line 17, in main
    map[k].append(int(mth_line[1]))
                  ^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1...'
"
java,python,atcoder_ABC142_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC142_C.py"", line 13, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC142_C.py"", line 7, in main
    A = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '20281 61427 40941 28426 39031 24247 34246 31977 39903 50563 40294 29670 10313 62283 9108 20606 31755 36187 64657 43867 28211 3435 18061 36990 61924 18064 65540 63970 13225 52154 32430 8511 10415 5873
"
java,python,atcoder_ABC111_C.py,Runtime Error,"Test Index: 10 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC111_C.py"", line 27, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC111_C.py"", line 21, in main
    ans = min(n - vo_sorted[0] - ve_sorted[1], n - vo_sorted[1] - ve_sorted[0])
                                 ~~~~~~~~~^^^
IndexError: list index out of range
"
java,python,codeforces_673_A.py,Runtime Error,"Test Index: 1 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_673_A.py"", line 3, in <module>
    a = [int(input()) for _ in range(n)]
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '15 20 30 40 50 60 73 83'
"
java,python,codeforces_500_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_500_A.py"", line 25, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_500_A.py"", line 15, in main
    n = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 2\n'
"
java,python,codeforces_55_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_55_B.py"", line 29, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_55_B.py"", line 8, in main
    arr = [int(input()) for _ in range(4)]
           ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1000 1000 999 1000'
"
java,python,atcoder_ABC128_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC128_C.py"", line 27, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC128_C.py"", line 8, in main
    k = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '9 2 5 1 10 8 7 9 6 3\n'
"
java,python,codeforces_242_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_242_A.py"", line 2, in <module>
    x, y, a, b = int(input()), int(input()), int(input()), int(input())
                 ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '20 10 1 8'
"
java,python,codeforces_7_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_7_B.py"", line 60, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_7_B.py"", line 6, in main
    t = int(s.readline())
        ^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '42 98\n'
"
java,python,atcoder_ABC169_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC169_C.py"", line 2, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '0 9.98'
"
java,python,codeforces_25_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_25_A.py"", line 5, in <module>
    array[i] = int(input())
               ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '88 96 66 51 14 88 2 92 18 72 18 88 20 30 4 82 90 100 24 46'
"
java,python,codeforces_617_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_617_B.py"", line 3, in <module>
    arr = [i for i in range(n) if int(input()) == 1]
                                  ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"
java,python,atcoder_ARC102_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ARC102_C.py"", line 9, in <module>
    k = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 1'
"
java,python,atcoder_ABC145_C.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC145_C.py"", line 18, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC145_C.py"", line 7, in main
    N = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '8\n-218 -939\n119 935\n-994 510\n716 513\n-18 -202\n943 107\n654 -940\n629 592\n'
"
java,python,codeforces_203_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_203_A.py"", line 29, in <module>
    Codeforces203A().run()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_203_A.py"", line 26, in run
    self.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_203_A.py"", line 9, in solve
    x = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '5 4 11 80 2 4'
"
java,python,atcoder_AGC024_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC024_B.py"", line 17, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC024_B.py"", line 7, in main
    nglist = [i for i in range(N - 1) if pos[i] > pos[i + 1]]
                                         ~~~^^^
KeyError: 0
"
java,python,codeforces_86_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_86_A.py"", line 35, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_86_A.py"", line 17, in main
    l = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '66 95'
"
java,python,atcoder_ABC147_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC147_D.py"", line 12, in <module>
    A[i] = int(sys.stdin.readline())
           ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 1 4 1 5 9 2 6 5 3\n'
"
java,python,codeforces_350_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_350_B.py"", line 42, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_350_B.py"", line 11, in main
    a[i] = int(sys.stdin.readline())
           ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '0 0 1 0 1\n'
"
java,python,codeforces_581_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_581_B.py"", line 20, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_581_B.py"", line 7, in main
    a = list(map(long, in_[1:n+1]))
                 ^^^^
NameError: name 'long' is not defined
"
java,python,codeforces_31_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_31_A.py"", line 5, in <module>
    a = [int(sys.stdin.readline()) for _ in range(n)]
         ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '537 198 48 771 944 868 700 163\n'
"
java,python,codeforces_612_B.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_612_B.py"", line 16, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_612_B.py"", line 5, in main
    n = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '100\n1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68
"
java,python,codeforces_456_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_456_A.py"", line 12, in <module>
    a[i], b[i] = map(int, input().split())
    ^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3679...'
"
java,python,atcoder_AGC004_D.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC004_D.py"", line 45, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC004_D.py"", line 10, in main
    print(calculator.calculate())
          ^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC004_D.py"", line 29, in calculate
    self.dfs(0, 0)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC004_D.py"", line 36, in dfs
    h = max(h, self.dfs(i, a))
               ^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC004_D.py"", line 36, in dfs
    h = max(h, self.dfs(i, a))
               ^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC004_D.py"", line 36, in dfs
    h = max(h, self.dfs(i, a))
               ^^^^^^^^^^^^^^
  [Previous line repeated 994 more times]
RecursionError: maximum recursion depth exceeded
"
java,python,atcoder_AGC019_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC019_A.py"", line 4, in <module>
    Q, H, S, D, N = map(int, sys.stdin.readline().split())
    ^^^^^^^^^^^^^
ValueError: not enough values to unpack (expected 5, got 4)
"
java,python,atcoder_AGC037_E.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC037_E.py"", line 35, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_AGC037_E.py"", line 6, in main
    N = int(sc.readline())
        ^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4434 5\n'
"
java,python,codeforces_469_A.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/codeforces_469_A.py"", line 4, in <module>
    levels = int(input())
             ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '74 96 32 63 12 69 72 99 15 22 1 41 79 77 71 31 20 28 75 73 85 37 38 59 42 100 86 89 55 87 68 4 24 57 52 8 92 27 56 98 95 58 34 9 45 14 11 36 66 76 61 19 25 23 78 49 90 26 80 43 70 13 65 10 5 74 81 21
"
java,python,atcoder_ABC126_E.py,Runtime Error,"Test Index: 0 Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC126_E.py"", line 48, in <module>
    atcoder_ABC126_E().doIt()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/avatar/direct_translation/java/python/atcoder_ABC126_E.py"", line 10, in doIt
    n = int(self.sc.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '6 5\n'
"
