source_lang,target_lang,filename,error_type,error_details
java,python,s835214694.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s835214694.py"", line 1, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 12'
"
java,python,s428436430.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s428436430.py"", line 25, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s428436430.py"", line 11, in main
    arr.append(int(input()))
               ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 2 7'
"
java,python,s684030429.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s684030429.py"", line 136, in <module>
    main.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s684030429.py"", line 13, in solve
    a = self.ni()
        ^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s684030429.py"", line 18, in ni
    return int(input().strip())
           ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '12 4'
"
java,python,s832608243.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s832608243.py"", line 17, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s832608243.py"", line 5, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 2'
"
java,python,s505375619.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s505375619.py"", line 11, in <module>
    v[i] = int(input())
           ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '10 2 5'
"
java,python,s356471394.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s356471394.py"", line 49, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s356471394.py"", line 17, in main
    setWE(room, N, M, D)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s356471394.py"", line 34, in setWE
    num += 1
    ^^^
NameError: name 'num' is not defined. Did you mean: 'sum'?
"
java,python,s012761786.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s012761786.py"", line 25, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s012761786.py"", line 5, in main
    n = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '5 2 4'
"
java,python,s831281137.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s831281137.py"", line 75, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s831281137.py"", line 7, in main
    N = nint(sc)
        ^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s831281137.py"", line 31, in nint
    return int(sc.readline().strip())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 5'
"
java,python,s440824480.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s440824480.py"", line 25, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s440824480.py"", line 8, in main
    x = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2'
"
java,python,s511234019.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s511234019.py"", line 13, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s511234019.py"", line 5, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 1'
"
java,python,s022525398.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s022525398.py"", line 2, in <module>
    b = input()
        ^^^^^^^
EOFError: EOF when reading a line
"
java,python,s307170605.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s307170605.py"", line 12, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s307170605.py"", line 6, in main
    num = int(input())
          ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '0 2 3 4 5'
"
java,python,s648025110.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s648025110.py"", line 4, in <module>
    h.append(int(input()))
             ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2 2 1'
"
java,python,s125881159.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s125881159.py"", line 13, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s125881159.py"", line 8, in main
    num = int(sys.stdin.readline())
          ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 2 3\n'
"
java,python,s910008321.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s910008321.py"", line 1, in <module>
    h = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '10 4'
"
java,python,s858314534.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s858314534.py"", line 16, in <module>
    Main.main(sys.argv)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s858314534.py"", line 4, in main
    A = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 7'
"
java,python,s387083574.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s387083574.py"", line 16, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s387083574.py"", line 8, in main
    value = int(sys.stdin.readline())
            ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 3 1\n'
"
java,python,s773621585.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s773621585.py"", line 11, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s773621585.py"", line 6, in main
    line = input()
           ^^^^^^^
EOFError: EOF when reading a line
"
java,python,s125278297.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s125278297.py"", line 18, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s125278297.py"", line 5, in main
    h = int(scanner.readline().strip())
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 3'
"
java,python,s685537842.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s685537842.py"", line 19, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s685537842.py"", line 5, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 7'
"
java,python,s826491904.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s826491904.py"", line 19, in <module>
    main_obj.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s826491904.py"", line 10, in solve
    max_val = min_val = int(input())
                        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 3 7 9'
"
java,python,s498914558.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s498914558.py"", line 1, in <module>
    n = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 1000'
"
java,python,s902370101.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s902370101.py"", line 18, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s902370101.py"", line 10, in main
    array[i] = int(input().strip())
               ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 3 7 9'
"
java,python,s036404962.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s036404962.py"", line 10, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s036404962.py"", line 2, in main
    X = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '100 17'
"
java,python,s127819686.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s127819686.py"", line 1, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '81 58'
"
java,python,s476581255.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s476581255.py"", line 33, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s476581255.py"", line 8, in main
    a[i] = int(input().strip())
           ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '5 3 2 4 1'
"
java,python,s699933302.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s699933302.py"", line 14, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s699933302.py"", line 4, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '5 14 80'
"
java,python,s566905615.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s566905615.py"", line 14, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s566905615.py"", line 5, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '50 100 120'
"
java,python,s725559666.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s725559666.py"", line 11, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s725559666.py"", line 2, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 3 8'
"
java,python,s453440639.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s453440639.py"", line 29, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s453440639.py"", line 8, in main
    text = input().strip()
           ^^^^^^^
EOFError: EOF when reading a line
"
java,python,s780604068.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s780604068.py"", line 16, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s780604068.py"", line 5, in main
    map_arr.append(int(input()))
                   ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 3 1 2'
"
java,python,s022285498.py,Runtime Error,"Error: Exception in thread Thread-1 (solve):
Traceback (most recent call last):
  File ""/usr/lib/python3.12/threading.py"", line 1073, in _bootstrap_inner
    self.run()
  File ""/usr/lib/python3.12/threading.py"", line 1010, in run
    self._target(*self._args, **self._kwargs)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s022285498.py"", line 20, in solve
    task.solve(1, in_reader, out_writer)
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s022285498.py"", line 25, in solve
    n = in_reader.next_int()
        ^^^^^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s022285498.py"", line 74, in next_int
    return int(self.next())
               ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s022285498.py"", line 64, in next
    line = self.reader.readline().decode('utf-8')
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: '_io.TextIOWrapper' object has no attribute 'readinto'. Did you mean: 'readline'?
"
java,python,s004995062.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s004995062.py"", line 13, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s004995062.py"", line 5, in main
    sb = input()
         ^^^^^^^
EOFError: EOF when reading a line
"
java,python,s898738430.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s898738430.py"", line 16, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s898738430.py"", line 8, in main
    a.append(int(input().strip()))
             ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 3 5 4 2'
"
java,python,s682242794.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s682242794.py"", line 16, in <module>
    obj.solve()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s682242794.py"", line 9, in solve
    self.high = int(input())
                ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '30 19'
"
java,python,s193347311.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s193347311.py"", line 26, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s193347311.py"", line 13, in main
    strHana = input().strip()
              ^^^^^^^
EOFError: EOF when reading a line
"
java,python,s500433274.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s500433274.py"", line 22, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s500433274.py"", line 10, in main
    b = int(line[1])
            ~~~~^^^
IndexError: list index out of range
"
java,python,s943650310.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s943650310.py"", line 1, in <module>
    X = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '100 17'
"
java,python,s937747608.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s937747608.py"", line 1, in <module>
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 2 7'
"
java,python,s853705214.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s853705214.py"", line 28, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s853705214.py"", line 8, in main
    nums.append(int(input().strip()))
                ^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '-10 5 -4'
"
java,python,s552480860.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/deepseek_chat/codenet/algo_based_translation/java/python/s552480860.py"", line 1, in <module>
    h1 = int(input())
         ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '10 0 15 0 30'
"
